id,session_id,timestamp,ecu_tx,did,raw_hex,error_code,cycle
32881,21,2026-05-31 15:53:33+00,740,0022,6200224657,,32
32882,21,2026-05-31 15:53:34+00,740,0023,62002346CB,,32
32883,21,2026-05-31 15:53:32+00,791,0038,6200380881,,32
32884,21,2026-05-31 15:53:33+00,791,0039,6200390B99,,32
32885,21,2026-05-31 15:53:34+00,790,1FFD,621FFD154A3AD0,,32
32886,21,2026-05-31 15:53:37+00,740,0008,620008038D,,33
32887,21,2026-05-31 15:53:35+00,790,0009,6200091B00,,33
32888,21,2026-05-31 15:53:36+00,782,000A,62000A4CB1,,33
32889,21,2026-05-31 15:53:36+00,790,0010,62001000069F,,33
32890,21,2026-05-31 15:53:37+00,790,0015,,SANITY:NA,33
32891,21,2026-05-31 15:53:36+00,740,0022,6200224657,,33
32892,21,2026-05-31 15:53:36+00,740,0023,62002346CB,,33
32893,21,2026-05-31 15:53:35+00,791,0038,62003808A0,,33
32894,21,2026-05-31 15:53:35+00,791,0039,6200390BC2,,33
32895,21,2026-05-31 15:53:37+00,790,1FFD,621FFD15403AD0,,33
32896,21,2026-05-31 15:53:40+00,740,0008,62000803EB,,34
32897,21,2026-05-31 15:53:38+00,790,0009,6200091C88,,34
32898,21,2026-05-31 15:53:39+00,782,000A,62000A50B3,,34
32899,21,2026-05-31 15:53:38+00,790,0010,62001000069F,,34
32900,21,2026-05-31 15:53:39+00,790,0015,,SANITY:NA,34
32901,21,2026-05-31 15:53:38+00,740,0022,6200224657,,34
32902,21,2026-05-31 15:53:39+00,740,0023,62002346CB,,34
32903,21,2026-05-31 15:53:37+00,791,0038,6200380881,,34
32904,21,2026-05-31 15:53:38+00,791,0039,6200390BA0,,34
32905,21,2026-05-31 15:53:39+00,790,1FFD,621FFD15363AD0,,34
32906,21,2026-05-31 15:53:42+00,740,0008,620008030F,,35
32907,21,2026-05-31 15:53:40+00,790,0009,6200090F1A,,35
32908,21,2026-05-31 15:53:41+00,782,000A,62000A4CC7,,35
32909,21,2026-05-31 15:53:41+00,790,0010,62001000069F,,35
32910,21,2026-05-31 15:53:42+00,790,0015,,SANITY:NA,35
32911,21,2026-05-31 15:53:41+00,740,0022,6200224657,,35
32912,21,2026-05-31 15:53:41+00,740,0023,62002346CB,,35
32913,21,2026-05-31 15:53:40+00,791,0038,6200380328,,35
32914,21,2026-05-31 15:53:40+00,791,0039,6200390648,,35
32915,21,2026-05-31 15:53:42+00,790,1FFD,621FFD15363AD0,,35
32916,21,2026-05-31 15:53:45+00,740,0008,6200080242,,36
32917,21,2026-05-31 15:53:43+00,790,0009,6200091001,,36
32918,21,2026-05-31 15:53:44+00,782,000A,62000A4855,,36
32919,21,2026-05-31 15:53:43+00,790,0010,62001000069F,,36
32920,21,2026-05-31 15:53:44+00,790,0015,,SANITY:NA,36
32921,21,2026-05-31 15:53:43+00,740,0022,6200224657,,36
32922,21,2026-05-31 15:53:44+00,740,0023,62002346CB,,36
32923,21,2026-05-31 15:53:42+00,791,0038,6200380329,,36
32924,21,2026-05-31 15:53:43+00,791,0039,6200390648,,36
32925,21,2026-05-31 15:53:44+00,790,1FFD,621FFD15363AD0,,36
32926,21,2026-05-31 15:53:47+00,740,0008,62000801BD,,37
32927,21,2026-05-31 15:53:45+00,790,0009,62000910F9,,37
32928,21,2026-05-31 15:53:46+00,782,000A,62000A4450,,37
32929,21,2026-05-31 15:53:46+00,790,0010,62001000069F,,37
